Stimulus_Side,ITI,Previous_Response,Previous_RT,Response,RT,Trial_Time_Onset,Trial_Time_End,Trial_Order,Duration,Participant,Task
RIGHT,1016.6666687000001,,,RIGHT,321.42869999998425,2019-11-19 10:53:59.461131,2019-11-19 10:53:59.990313,18,2.67752925,Pilot3,Response_Selection
LEFT,750.0000015,,,LEFT,471.9583000000114,2019-11-19 10:54:00.756407,2019-11-19 10:54:01.434447,19,2.67752925,Pilot3,Response_Selection
RIGHT,1216.6666691,,,RIGHT,338.4147000000155,2019-11-19 10:54:02.666614,2019-11-19 10:54:03.212033,20,2.67752925,Pilot3,Response_Selection
RIGHT,1116.6666689,,,RIGHT,308.4230000000048,2019-11-19 10:54:04.343785,2019-11-19 10:54:04.859497,21,2.67752925,Pilot3,Response_Selection
LEFT,916.6666685,,,LEFT,293.9106000000038,2019-11-19 10:54:05.789532,2019-11-19 10:54:06.290413,22,2.67752925,Pilot3,Response_Selection
RIGHT,750.0000015,,,RIGHT,272.2823999999946,2019-11-19 10:54:07.056133,2019-11-19 10:54:07.535758,23,2.67752925,Pilot3,Response_Selection
RIGHT,650.0000013,,,RIGHT,381.5178000000117,2019-11-19 10:54:08.199290,2019-11-19 10:54:08.787954,24,2.67752925,Pilot3,Response_Selection
RIGHT,1350.0000027,,,RIGHT,402.04980000001456,2019-11-19 10:54:10.152774,2019-11-19 10:54:10.761758,25,2.67752925,Pilot3,Response_Selection
LEFT,733.3333348,,,LEFT,493.96390000001134,2019-11-19 10:54:11.510165,2019-11-19 10:54:12.211495,26,2.67752925,Pilot3,Response_Selection
LEFT,883.3333351,,,LEFT,314.58489999999983,2019-11-19 10:54:13.108807,2019-11-19 10:54:13.629639,27,2.67752925,Pilot3,Response_Selection
RIGHT,500.000001,,,RIGHT,291.1820999999861,2019-11-19 10:54:14.144292,2019-11-19 10:54:14.643325,28,2.67752925,Pilot3,Response_Selection
LEFT,1450.0000029,,,LEFT,335.04609999999957,2019-11-19 10:54:16.108761,2019-11-19 10:54:16.650898,29,2.67752925,Pilot3,Response_Selection
LEFT,550.0000011,,,LEFT,357.23219999999856,2019-11-19 10:54:17.216224,2019-11-19 10:54:17.780314,30,2.67752925,Pilot3,Response_Selection
LEFT,833.333335,,,LEFT,334.19179999998505,2019-11-19 10:54:18.627859,2019-11-19 10:54:19.169067,31,2.67752925,Pilot3,Response_Selection
RIGHT,916.6666685,,,RIGHT,335.6992999999875,2019-11-19 10:54:20.100791,2019-11-19 10:54:20.643350,32,2.67752925,Pilot3,Response_Selection
RIGHT,1500.000003,,,RIGHT,363.93389999997794,2019-11-19 10:54:22.158582,2019-11-19 10:54:22.730330,33,2.67752925,Pilot3,Response_Selection
LEFT,1116.6666689,,,LEFT,307.1329999999932,2019-11-19 10:54:23.860311,2019-11-19 10:54:24.375942,34,2.67752925,Pilot3,Response_Selection
RIGHT,1083.3333355,,,RIGHT,340.6070999999997,2019-11-19 10:54:25.473425,2019-11-19 10:54:26.022044,35,2.67752925,Pilot3,Response_Selection
RIGHT,583.3333345,,,RIGHT,368.3688999999788,2019-11-19 10:54:26.613350,2019-11-19 10:54:27.188335,36,2.67752925,Pilot3,Response_Selection
RIGHT,600.0000012,,,RIGHT,337.26839999999925,2019-11-19 10:54:27.802858,2019-11-19 10:54:28.347674,37,2.67752925,Pilot3,Response_Selection
LEFT,650.0000013,,,LEFT,307.9454999999882,2019-11-19 10:54:29.011798,2019-11-19 10:54:29.526861,38,2.67752925,Pilot3,Response_Selection
LEFT,1033.3333354000001,,,LEFT,323.4692999999993,2019-11-19 10:54:30.574870,2019-11-19 10:54:31.106133,39,2.67752925,Pilot3,Response_Selection
RIGHT,1033.3333354000001,,,RIGHT,285.4043000000104,2019-11-19 10:54:32.154884,2019-11-19 10:54:32.646708,40,2.67752925,Pilot3,Response_Selection
LEFT,983.3333353,,,LEFT,271.30369999997583,2019-11-19 10:54:33.638120,2019-11-19 10:54:34.117058,41,2.67752925,Pilot3,Response_Selection
LEFT,1466.6666696,,,LEFT,510.2100000000007,2019-11-19 10:54:35.596351,2019-11-19 10:54:36.314739,42,2.67752925,Pilot3,Response_Selection
LEFT,1166.666669,,,LEFT,356.7547000000104,2019-11-19 10:54:37.496022,2019-11-19 10:54:38.058609,43,2.67752925,Pilot3,Response_Selection
LEFT,933.3333352,,,LEFT,321.5388000000132,2019-11-19 10:54:39.002223,2019-11-19 10:54:39.531489,44,2.67752925,Pilot3,Response_Selection
LEFT,1266.6666692000001,,,LEFT,345.79669999999396,2019-11-19 10:54:40.813285,2019-11-19 10:54:41.366140,45,2.67752925,Pilot3,Response_Selection
RIGHT,866.6666684,,,RIGHT,349.30969999999206,2019-11-19 10:54:42.246430,2019-11-19 10:54:42.802768,46,2.67752925,Pilot3,Response_Selection
LEFT,1016.6666687000001,,,LEFT,317.1104999999841,2019-11-19 10:54:43.834362,2019-11-19 10:54:44.359097,47,2.67752925,Pilot3,Response_Selection
RIGHT,800.0000016,,,RIGHT,306.0991000000115,2019-11-19 10:54:45.172630,2019-11-19 10:54:45.686255,48,2.67752925,Pilot3,Response_Selection
LEFT,1300.0000026,,,LEFT,295.66239999999766,2019-11-19 10:54:46.993319,2019-11-19 10:54:47.496837,49,2.67752925,Pilot3,Response_Selection
LEFT,966.6666686,,,LEFT,268.59269999999924,2019-11-19 10:54:48.477682,2019-11-19 10:54:48.953171,50,2.67752925,Pilot3,Response_Selection
LEFT,1200.0000024,,,LEFT,483.31300000000965,2019-11-19 10:54:50.160177,2019-11-19 10:54:50.850427,51,2.67752925,Pilot3,Response_Selection
RIGHT,1400.0000028,,,LEFT,301.5688000000125,2019-11-19 10:54:52.264977,2019-11-19 10:54:52.773579,52,2.67752925,Pilot3,Response_Selection
RIGHT,533.3333344,,,RIGHT,459.5813999999905,2019-11-19 10:54:53.322217,2019-11-19 10:54:53.990040,53,2.67752925,Pilot3,Response_Selection
LEFT,866.6666684,,,LEFT,378.2381999999984,2019-11-19 10:54:54.871677,2019-11-19 10:54:55.457112,54,2.67752925,Pilot3,Response_Selection
LEFT,1133.3333356,,,LEFT,786.7609000000186,2019-11-19 10:54:56.600098,2019-11-19 10:54:57.594856,55,2.67752925,Pilot3,Response_Selection
LEFT,533.3333344,,,LEFT,623.5316000000068,2019-11-19 10:54:58.141629,2019-11-19 10:54:58.972991,56,2.67752925,Pilot3,Response_Selection
LEFT,500.000001,,,LEFT,385.76559999998494,2019-11-19 10:54:59.488073,2019-11-19 10:55:00.080491,57,2.67752925,Pilot3,Response_Selection
RIGHT,550.0000011,,,RIGHT,350.61229999999455,2019-11-19 10:55:00.639902,2019-11-19 10:55:01.198129,58,2.67752925,Pilot3,Response_Selection
LEFT,1066.6666688,,,LEFT,375.98919999999225,2019-11-19 10:55:02.279337,2019-11-19 10:55:02.861682,59,2.67752925,Pilot3,Response_Selection
LEFT,1083.3333355,,,LEFT,400.50220000000536,2019-11-19 10:55:03.951668,2019-11-19 10:55:04.559540,60,2.67752925,Pilot3,Response_Selection
LEFT,633.3333346000001,,,LEFT,463.49409999999125,2019-11-19 10:55:05.206384,2019-11-19 10:55:05.876457,61,2.67752925,Pilot3,Response_Selection
RIGHT,983.3333353,,,RIGHT,457.42919999997866,2019-11-19 10:55:06.874237,2019-11-19 10:55:07.539744,62,2.67752925,Pilot3,Response_Selection
LEFT,600.0000012,,,LEFT,340.18950000000814,2019-11-19 10:55:08.154673,2019-11-19 10:55:08.702941,63,2.67752925,Pilot3,Response_Selection
RIGHT,733.3333348,,,RIGHT,454.3712000000255,2019-11-19 10:55:09.450540,2019-11-19 10:55:10.111813,64,2.67752925,Pilot3,Response_Selection
RIGHT,1266.6666692000001,,,RIGHT,409.1039000000478,2019-11-19 10:55:11.392339,2019-11-19 10:55:12.009225,65,2.67752925,Pilot3,Response_Selection
RIGHT,1450.0000029,,,RIGHT,489.4504000000097,2019-11-19 10:55:13.472575,2019-11-19 10:55:14.169625,66,2.67752925,Pilot3,Response_Selection
LEFT,1250.0000025,,,LEFT,467.1951000000263,2019-11-19 10:55:15.434552,2019-11-19 10:55:16.108781,67,2.67752925,Pilot3,Response_Selection
RIGHT,833.333335,,,RIGHT,340.8269999999902,2019-11-19 10:55:16.949814,2019-11-19 10:55:17.497376,68,2.67752925,Pilot3,Response_Selection
RIGHT,1133.3333356,,,RIGHT,396.5878999999859,2019-11-19 10:55:18.639122,2019-11-19 10:55:19.242532,69,2.67752925,Pilot3,Response_Selection
RIGHT,1200.0000024,,,RIGHT,392.8216000000475,2019-11-19 10:55:20.457231,2019-11-19 10:55:21.058016,70,2.67752925,Pilot3,Response_Selection
LEFT,683.3333347,,,LEFT,352.8893999999809,2019-11-19 10:55:21.748958,2019-11-19 10:55:22.308468,71,2.67752925,Pilot3,Response_Selection
RIGHT,700.0000014,,,RIGHT,327.82059999999547,2019-11-19 10:55:23.023928,2019-11-19 10:55:23.558933,72,2.67752925,Pilot3,Response_Selection
RIGHT,783.3333349000001,,,RIGHT,374.79520000005095,2019-11-19 10:55:24.356667,2019-11-19 10:55:24.938857,73,2.67752925,Pilot3,Response_Selection
LEFT,1500.000003,,,LEFT,338.0080000000021,2019-11-19 10:55:26.446086,2019-11-19 10:55:26.990735,74,2.67752925,Pilot3,Response_Selection
LEFT,1400.0000028,,,LEFT,416.1363000000051,2019-11-19 10:55:28.405095,2019-11-19 10:55:29.028891,75,2.67752925,Pilot3,Response_Selection
RIGHT,1300.0000026,,,RIGHT,309.1630000000123,2019-11-19 10:55:30.343708,2019-11-19 10:55:30.860884,76,2.67752925,Pilot3,Response_Selection
RIGHT,966.6666686,,,RIGHT,388.6049999999841,2019-11-19 10:55:31.840932,2019-11-19 10:55:32.436759,77,2.67752925,Pilot3,Response_Selection
LEFT,1350.0000027,,,LEFT,459.62960000002795,2019-11-19 10:55:33.802105,2019-11-19 10:55:34.468913,78,2.67752925,Pilot3,Response_Selection
RIGHT,1366.6666694,,,RIGHT,348.1027999999924,2019-11-19 10:55:35.848941,2019-11-19 10:55:36.405274,79,2.67752925,Pilot3,Response_Selection
LEFT,1416.6666695000001,,,LEFT,607.6979000000051,2019-11-19 10:55:37.836026,2019-11-19 10:55:38.652008,80,2.67752925,Pilot3,Response_Selection
