Stimulus_Side,ITI,Previous_Response,Previous_RT,Response,RT,Trial_Time_Onset,Trial_Time_End,Trial_Order,Duration,Participant,Task
RIGHT,950.0000019,,,DOWN,305.6217690000125,2019-11-19 10:57:23.423793,2019-11-19 10:57:23.936422,27,1.80556215,Pilot4,Processing_Speed
LEFT,500.000001,,,DOWN,371.4193539999968,2019-11-19 10:57:24.443952,2019-11-19 10:57:25.021905,28,1.80556215,Pilot4,Processing_Speed
LEFT,1083.3333355,,,DOWN,354.1947290000138,2019-11-19 10:57:26.116007,2019-11-19 10:57:26.676761,29,1.80556215,Pilot4,Processing_Speed
LEFT,1300.0000026,,,DOWN,347.79085599998893,2019-11-19 10:57:27.986756,2019-11-19 10:57:28.541982,30,1.80556215,Pilot4,Processing_Speed
RIGHT,633.3333346000001,,,DOWN,359.81826200000455,2019-11-19 10:57:29.181216,2019-11-19 10:57:29.748437,31,1.80556215,Pilot4,Processing_Speed
RIGHT,1366.6666694,,,DOWN,365.1029290000025,2019-11-19 10:57:31.124797,2019-11-19 10:57:31.697543,32,1.80556215,Pilot4,Processing_Speed
RIGHT,666.6666680000001,,,DOWN,332.6011830000084,2019-11-19 10:57:32.373374,2019-11-19 10:57:32.912866,33,1.80556215,Pilot4,Processing_Speed
RIGHT,500.000001,,,DOWN,342.49702000001037,2019-11-19 10:57:33.420511,2019-11-19 10:57:33.968944,34,1.80556215,Pilot4,Processing_Speed
LEFT,1183.3333357000001,,,DOWN,271.04134800001134,2019-11-19 10:57:35.162461,2019-11-19 10:57:35.640226,35,1.80556215,Pilot4,Processing_Speed
RIGHT,1083.3333355,,,DOWN,322.00328700000114,2019-11-19 10:57:36.734141,2019-11-19 10:57:37.262988,36,1.80556215,Pilot4,Processing_Speed
LEFT,1216.6666691,,,DOWN,304.0914119999911,2019-11-19 10:57:38.489988,2019-11-19 10:57:38.999879,37,1.80556215,Pilot4,Processing_Speed
RIGHT,733.3333348,,,DOWN,431.9072329999898,2019-11-19 10:57:39.743341,2019-11-19 10:57:40.382568,38,1.80556215,Pilot4,Processing_Speed
LEFT,1150.0000023,,,DOWN,298.820144000004,2019-11-19 10:57:41.543304,2019-11-19 10:57:42.048363,39,1.80556215,Pilot4,Processing_Speed
RIGHT,1400.0000028,,,DOWN,366.2845479999959,2019-11-19 10:57:43.457754,2019-11-19 10:57:44.030987,40,1.80556215,Pilot4,Processing_Speed
LEFT,1400.0000028,,,DOWN,286.7641769999949,2019-11-19 10:57:45.440421,2019-11-19 10:57:45.934008,41,1.80556215,Pilot4,Processing_Speed
RIGHT,1216.6666691,,,DOWN,290.22405199999923,2019-11-19 10:57:47.160308,2019-11-19 10:57:47.657642,42,1.80556215,Pilot4,Processing_Speed
RIGHT,1050.0000021,,,DOWN,300.5909860000031,2019-11-19 10:57:48.716882,2019-11-19 10:57:49.224320,43,1.80556215,Pilot4,Processing_Speed
RIGHT,916.6666685,,,DOWN,318.91577399998994,2019-11-19 10:57:50.151850,2019-11-19 10:57:50.676958,44,1.80556215,Pilot4,Processing_Speed
RIGHT,850.0000017,,,DOWN,315.0391060000004,2019-11-19 10:57:51.537652,2019-11-19 10:57:52.059845,45,1.80556215,Pilot4,Processing_Speed
LEFT,950.0000019,,,DOWN,302.6908180000021,2019-11-19 10:57:53.020426,2019-11-19 10:57:53.530562,46,1.80556215,Pilot4,Processing_Speed
RIGHT,816.6666683,,,DOWN,322.09320399999797,2019-11-19 10:57:54.356805,2019-11-19 10:57:54.885042,47,1.80556215,Pilot4,Processing_Speed
RIGHT,1433.3333362,,,DOWN,435.1188669999999,2019-11-19 10:57:56.324593,2019-11-19 10:57:56.967342,48,1.80556215,Pilot4,Processing_Speed
LEFT,1016.6666687000001,,,DOWN,265.47529200000497,2019-11-19 10:57:57.993598,2019-11-19 10:57:58.466399,49,1.80556215,Pilot4,Processing_Speed
RIGHT,1183.3333357000001,,,DOWN,295.34157999999877,2019-11-19 10:57:59.656043,2019-11-19 10:58:00.158612,50,1.80556215,Pilot4,Processing_Speed
RIGHT,600.0000012,,,DOWN,415.66429499999913,2019-11-19 10:58:00.769040,2019-11-19 10:58:01.391176,51,1.80556215,Pilot4,Processing_Speed
RIGHT,1016.6666687000001,,,DOWN,306.2229810000048,2019-11-19 10:58:02.418007,2019-11-19 10:58:02.930954,52,1.80556215,Pilot4,Processing_Speed
RIGHT,1266.6666692000001,,,DOWN,363.073619000005,2019-11-19 10:58:04.204461,2019-11-19 10:58:04.773260,53,1.80556215,Pilot4,Processing_Speed
LEFT,1116.6666689,,,DOWN,330.61136700001725,2019-11-19 10:58:05.899390,2019-11-19 10:58:06.436137,54,1.80556215,Pilot4,Processing_Speed
RIGHT,1300.0000026,,,DOWN,262.24461699999324,2019-11-19 10:58:07.745711,2019-11-19 10:58:08.215066,55,1.80556215,Pilot4,Processing_Speed
LEFT,816.6666683,,,DOWN,377.4825989999897,2019-11-19 10:58:09.042389,2019-11-19 10:58:09.627612,56,1.80556215,Pilot4,Processing_Speed
RIGHT,883.3333351,,,DOWN,271.69333599999845,2019-11-19 10:58:10.521292,2019-11-19 10:58:10.999605,57,1.80556215,Pilot4,Processing_Speed
LEFT,633.3333346000001,,,DOWN,396.49957399998925,2019-11-19 10:58:11.643449,2019-11-19 10:58:12.245725,58,1.80556215,Pilot4,Processing_Speed
LEFT,1366.6666694,,,DOWN,276.9988080000019,2019-11-19 10:58:13.623152,2019-11-19 10:58:14.106209,59,1.80556215,Pilot4,Processing_Speed
LEFT,700.0000014,,,DOWN,398.22563199999195,2019-11-19 10:58:14.815311,2019-11-19 10:58:15.421605,60,1.80556215,Pilot4,Processing_Speed
